"","ID","NUTSID","iso_week","iso_yr","mean_tmpmean","mean_tmpwgtmean","mean_tmplogwgtmean","mean_tmp65plsmean","geo_code","geo_lab","year","TIME_PERIOD","death_count_tot","death_pop_an","stn_death","crude_death"
"12028","2015-W22-FRE11","FRE11",22,2015,12.7069319316319,13.0448737825666,11.8888224193028,13.0276283536639,"FRE11","Nord",2015,"2015-W22",430,2605238,17.8785013129553,16.5052098886935
"12029","2015-W22-FRE12","FRE12",22,2015,12.6018768038069,12.8656383241926,12.3845724378313,12.8735188075474,"FRE12","Pas-de-Calais",2015,"2015-W22",219,1472648,14.792847931275,14.8711708432701
"12030","2015-W22-FRE21","FRE21",22,2015,12.494234085083,12.5194995062692,12.4695382799421,12.5202963692801,"FRE21","Aisne",2015,"2015-W22",82,538659,13.8120040416099,15.2229889410555
"12031","2015-W22-FRE22","FRE22",22,2015,13.0295837947301,13.2969320842198,12.8916369846889,13.2820192064558,"FRE22","Oise",2015,"2015-W22",100,821552,13.6561191251733,12.1720840555437
"12032","2015-W22-FRE23","FRE23",22,2015,12.7334132875715,12.9139585494995,12.6996289661952,12.9157637187413,"FRE23","Somme",2015,"2015-W22",115,571879,18.7583827991655,20.1091489633297
"12033","2015-W22-FRF11","FRF11",22,2015,14.2989630017962,14.96806539808,13.7133735929217,14.9320486613682,"FRF11","Bas-Rhin",2015,"2015-W22",168,1116658,15.378239057286,15.0448928857358
"12034","2015-W22-FRF12","FRF12",22,2015,14.1337018694196,14.5573695046561,13.6352503640311,14.5253794533866,"FRF12","Haut-Rhin",2015,"2015-W22",120,762607,14.9793924277221,15.735496789303
"12035","2015-W22-FRF21","FRF21",22,2015,11.7974531991141,11.6264672960554,11.8368161065238,11.628041267395,"FRF21","Ardennes",2015,"2015-W22",47,277752,14.7929660552136,16.9215703217259
"12036","2015-W22-FRF22","FRF22",22,2015,13.8999948501587,13.9716212408883,13.8718823024205,13.9703190667289,"FRF22","Aube",2015,"2015-W22",57,309056,15.608993571371,18.4432594740112
"12037","2015-W22-FRF23","FRF23",22,2015,12.8755918230329,12.7788966042655,12.870551109314,12.7771122796195,"FRF23","Marne",2015,"2015-W22",101,572293,16.8308899222686,17.6483025303472
"12038","2015-W22-FRF24","FRF24",22,2015,12.7850112915039,12.8718632289341,12.7584882463728,12.8706463405064,"FRF24","Haute-Marne",2015,"2015-W22",33,179154,13.6096492231025,18.4199068957433
"12039","2015-W22-FRF31","FRF31",22,2015,12.7180224827358,12.8151745115008,12.7041985648019,12.8568977628435,"FRF31","Meurthe-et-Moselle",2015,"2015-W22",132,734403,16.7908917346242,17.973782786835
"12040","2015-W22-FRF32","FRF32",22,2015,12.2439359937395,12.2736295972552,12.2375020980835,12.2758486611502,"FRF32","Meuse",2015,"2015-W22",30,190626,12.9524934321764,15.7376223600138
"12041","2015-W22-FRF33","FRF33",22,2015,12.6921193259103,12.6545347486224,12.7227577481951,12.6543298448835,"FRF33","Moselle",2015,"2015-W22",161,1044486,15.0636116933814,15.4142803254424
"12042","2015-W22-FRF34","FRF34",22,2015,12.4313720975603,12.3603918892997,12.4823424475534,12.3621228081839,"FRF34","Vosges",2015,"2015-W22",73,372016,15.37859525838,19.6228119220679
"12043","2015-W22-FRG01","FRG01",22,2015,14.9894520895822,15.1174373626709,14.8918007441929,15.1219873428345,"FRG01","Loire-Atlantique",2015,"2015-W22",196,1365227,14.117209265869,14.3565868533218
"12044","2015-W22-FRG02","FRG02",22,2015,15.4100435801915,15.4448424748012,15.3997930799212,15.4445893423898,"FRG02","Maine-et-Loire",2015,"2015-W22",139,810186,14.7129742584814,17.1565541739798
"12045","2015-W22-FRG03","FRG03",22,2015,14.2106161117554,14.3355222429548,14.1685566220965,14.332799911499,"FRG03","Mayenne",2015,"2015-W22",58,307940,13.8792250696896,18.8348379554459
"12046","2015-W22-FRG04","FRG04",22,2015,14.9079565320696,15.0704545974731,14.8447370529175,15.0653573444911,"FRG04","Sarthe",2015,"2015-W22",94,568445,12.8117397412236,16.5363403671419
"12047","2015-W22-FRG05","FRG05",22,2015,15.5620709827968,15.5103085381644,15.598353930882,15.5217489515032,"FRG05","Vendée",2015,"2015-W22",118,666714,13.5311461505636,17.6987433892194
"12048","2015-W22-FRH01","FRH01",22,2015,13.2451858520508,13.347204208374,13.184866632734,13.3434987749372,"FRH01","Côtes-d’Armor",2015,"2015-W22",125,598357,14.4761186903833,20.8905385915098
"12049","2015-W22-FRH02","FRH02",22,2015,13.0052665982927,13.0251332691738,12.971950667245,13.0174514225551,"FRH02","Finistère",2015,"2015-W22",195,907796,16.9902665166148,21.4805969623131
"12050","2015-W22-FRH03","FRH03",22,2015,14.2509420939854,14.3386641911098,14.2235477992467,14.3460656574794,"FRH03","Ille-et-Vilaine",2015,"2015-W22",168,1042884,15.5310316109414,16.1091741746925
"12051","2015-W22-FRH04","FRH04",22,2015,13.8179900305612,13.9392130715506,13.7327397210258,13.9270602634975,"FRH04","Morbihan",2015,"2015-W22",159,744813,16.550449846725,21.3476402801777
"12052","2015-W22-FRI11","FRI11",22,2015,15.7713990892683,15.8900289535522,15.7381958280291,15.8840678078788,"FRI11","Dordogne",2015,"2015-W22",86,415417,13.0516602130404,20.7020897074506
"12053","2015-W22-FRI12","FRI12",22,2015,16.4075172969273,16.7199317387172,16.220685005188,16.7288496834891,"FRI12","Gironde",2015,"2015-W22",228,1548478,13.4931192990764,14.7241355705409
"12054","2015-W22-FRI13","FRI13",22,2015,16.0568332672119,16.1873870577131,15.9750913892473,16.1971688951765,"FRI13","Landes",2015,"2015-W22",58,403234,10.4940744476251,14.3837077230591
"12055","2015-W22-FRI14","FRI14",22,2015,16.4656996045794,16.5526041303362,16.3857393264771,16.5524663925171,"FRI14","Lot-et-Garonne",2015,"2015-W22",65,333417,13.3386838325409,19.4951067282112
"12056","2015-W22-FRI15","FRI15",22,2015,14.0938245228359,15.4725160598755,12.9051602227347,15.4707170213972,"FRI15","Pyrénées-Atlantiques",2015,"2015-W22",119,670032,12.7068775988518,17.7603457745302
"12057","2015-W22-FRI21","FRI21",22,2015,13.4636159624372,14.2602780205863,13.1678664343698,14.2573300770351,"FRI21","Corrèze",2015,"2015-W22",63,241871,16.56660233039,26.0469423783752
"12058","2015-W22-FRI22","FRI22",22,2015,12.9768490110125,13.108786719186,12.9035536902291,13.1068440846035,"FRI22","Creuse",2015,"2015-W22",33,120365,14.8276571407361,27.4166078178873
"12059","2015-W22-FRI23","FRI23",22,2015,14.2542987551008,14.4817717415946,14.2142880303519,14.4820465360369,"FRI23","Haute-Vienne",2015,"2015-W22",72,375795,13.7903911769549,19.159382109927
"12060","2015-W22-FRI31","FRI31",22,2015,15.3261021205357,15.4961588723319,15.2581480571202,15.4950561523438,"FRI31","Charente",2015,"2015-W22",64,353613,12.3954077646805,18.0988821112346
"12061","2015-W22-FRI32","FRI32",22,2015,16.1025515965053,16.0855377742222,16.1060139792306,16.0984134674072,"FRI32","Charente-Maritime",2015,"2015-W22",116,639938,12.2764872733906,18.1267560294904
"12062","2015-W22-FRI33","FRI33",22,2015,15.7079796109881,15.7991828918457,15.6833004270281,15.8000914709909,"FRI33","Deux-Sèvres",2015,"2015-W22",61,374435,11.838278050812,16.2912120928866
"12063","2015-W22-FRI34","FRI34",22,2015,15.5867176055908,15.6429482868739,15.5571799959455,15.641882623945,"FRI34","Vienne",2015,"2015-W22",83,434887,14.7852788280388,19.0854175912363
"12064","2015-W22-FRJ11","FRJ11",22,2015,16.8680894034249,18.2199494498117,16.21755027771,18.165185383388,"FRJ11","Aude",2015,"2015-W22",72,366957,13.1947551446953,19.6208275084002
"12065","2015-W22-FRJ12","FRJ12",22,2015,18.7281864711217,19.4695156642369,17.9420051574707,19.464941569737,"FRJ12","Gard",2015,"2015-W22",134,738189,14.4367688905202,18.1525327524523
"12066","2015-W22-FRJ13","FRJ13",22,2015,18.4981291634696,19.5109650748117,17.6380236489432,19.4727072034563,"FRJ13","Hérault",2015,"2015-W22",204,1120190,15.3468158255567,18.2111963149109
"12067","2015-W22-FRJ14","FRJ14",22,2015,12.3110580444336,12.5215895516532,12.2346248626709,12.5209319250924,"FRJ14","Lozère",2015,"2015-W22",10,76309,9.25743581360678,13.1046141346368
"12068","2015-W22-FRJ15","FRJ15",22,2015,15.216137613569,19.2640767778669,13.084777695792,19.2889099121094,"FRJ15","Pyrénées-Orientales",2015,"2015-W22",113,471038,16.8909642031936,23.9895719665929
"12069","2015-W22-FRJ21","FRJ21",22,2015,11.6856914247785,13.8883600234985,10.4701540810721,13.9031541006906,"FRJ21","Ariège",2015,"2015-W22",22,152499,9.32302809242221,14.4263241070433
"12070","2015-W22-FRJ22","FRJ22",22,2015,13.9571304321289,14.1709662846157,13.8740268434797,14.1705423082624,"FRJ22","Aveyron",2015,"2015-W22",57,279169,12.2708868363352,20.4177397920256
"12071","2015-W22-FRJ23","FRJ23",22,2015,15.5646074840001,17.0009059906006,13.8781385421753,17.0026647022792,"FRJ23","Haute-Garonne",2015,"2015-W22",192,1335103,14.5961638580454,14.3809129333093
"12072","2015-W22-FRJ24","FRJ24",22,2015,16.610077721732,16.6330135890416,16.600811958313,16.6329893384661,"FRJ24","Gers",2015,"2015-W22",42,190932,12.6558782633284,21.997360316762
"12073","2015-W22-FRJ25","FRJ25",22,2015,15.6645736694336,15.7967187336513,15.6187556130546,15.7909409659249,"FRJ25","Lot",2015,"2015-W22",35,173400,12.672987953982,20.1845444059977
"12074","2015-W22-FRJ26","FRJ26",22,2015,11.294619015285,13.8328862871442,9.72972992488317,13.8397558757237,"FRJ26","Hautes-Pyrénées",2015,"2015-W22",48,228582,12.679045004968,20.9990287949182
"12075","2015-W22-FRJ27","FRJ27",22,2015,15.4144567762103,15.9673189435686,15.0408960069929,15.9660219464983,"FRJ27","Tarn",2015,"2015-W22",72,386543,12.3591876903351,18.6266469707122
"12076","2015-W22-FRJ28","FRJ28",22,2015,16.6349361964634,16.9437844412667,16.4780649457659,16.9436494282314,"FRJ28","Tarn-et-Garonne",2015,"2015-W22",57,255274,16.727625821647,22.3289485023935
"12077","2015-W22-FRK11","FRK11",22,2015,14.4987309319632,14.6565525872367,14.4705371856689,14.6574743815831,"FRK11","Allier",2015,"2015-W22",95,341613,18.4517183538943,27.8092461352466
"12078","2015-W22-FRK12","FRK12",22,2015,11.5582516533988,11.9985425131662,11.3799882616316,11.992043358939,"FRK12","Cantal",2015,"2015-W22",38,146219,15.3052474172424,25.9884146383165
"12079","2015-W22-FRK13","FRK13",22,2015,11.9746860776629,12.7877595084054,11.6610084261213,12.7737764630999,"FRK13","Haute-Loire",2015,"2015-W22",26,227034,8.09867586433969,11.4520292114837
"12080","2015-W22-FRK14","FRK14",22,2015,12.6586397715977,14.0529264722551,12.0955320085798,14.0546907697405,"FRK14","Puy-de-Dôme",2015,"2015-W22",95,647501,12.5046978202771,14.6717920126764
"12081","2015-W22-FRK21","FRK21",22,2015,14.9357010977609,15.5595171792167,14.4261153084891,15.5677650996617,"FRK21","Ain",2015,"2015-W22",80,631877,12.703056937243,12.6606918751592
"12082","2015-W22-FRK22","FRK22",22,2015,16.1973451886858,17.5780071531023,15.3907066072737,17.5633668899536,"FRK22","Ardèche",2015,"2015-W22",58,324209,12.9529877054599,17.8896946105753
"12083","2015-W22-FRK23","FRK23",22,2015,15.3582459858485,17.5293282100133,14.1651548658099,17.5324331011091,"FRK23","Drôme",2015,"2015-W22",89,504637,14.852399487547,17.6364396586061
"12084","2015-W22-FRK24","FRK24",22,2015,13.1380055291312,15.1147282464164,10.5450770514352,15.1124458312988,"FRK24","Isère",2015,"2015-W22",169,1251060,13.3691733435624,13.5085447540486
"12085","2015-W22-FRK25","FRK25",22,2015,14.1106135504586,14.5414608546666,13.5768991197858,14.5314455032349,"FRK25","Loire",2015,"2015-W22",139,759411,14.959666113281,18.303659019951
"12086","2015-W22-FRK26","FRK26",22,2015,15.7777350289481,17.0288560049874,12.8435798372541,17.0234144755772,"FRK26","Rhône",2015,"2015-W22",251,1821995,13.8535328861331,13.7761080573767
"12087","2015-W22-FRK27","FRK27",22,2015,8.85932111740113,12.7865283148629,7.26503692354475,12.751481464931,"FRK27","Savoie",2015,"2015-W22",63,428204,13.1278567892629,14.7126136140718
"12088","2015-W22-FRK28","FRK28",22,2015,11.7416870934623,13.8976396833147,9.43505804879324,13.5689088276454,"FRK28","Haute-Savoie",2015,"2015-W22",83,793938,11.3345159370551,10.4542168280143
"12089","2015-W22-FRL01","FRL01",22,2015,13.177286693028,15.4056461879185,12.537989616394,15.4144990103586,"FRL01","Alpes-de-Haute-Provence",2015,"2015-W22",35,161799,15.9861084966748,21.6317776994913
"12090","2015-W22-FRL02","FRL02",22,2015,9.75068644114902,11.9114768164499,9.0981022289821,11.9294376373291,"FRL02","Hautes-Alpes",2015,"2015-W22",26,140916,13.6493705052699,18.4507082233387
"12091","2015-W22-FRL03","FRL03",22,2015,13.7892419270107,17.2887069157192,12.6992404120309,17.1646654946463,"FRL03","Alpes-Maritimes",2015,"2015-W22",224,1082440,14.3532785514467,20.6939876575145
"12092","2015-W22-FRL04","FRL04",22,2015,18.6448993682861,18.4909477233887,18.7767053331648,18.4402784620012,"FRL04","Bouches-du-Rhône",2015,"2015-W22",325,2016622,13.9755092431067,16.1160594300766
"12093","2015-W22-FRL05","FRL05",22,2015,16.9684592655727,17.5918851579939,16.5261915751866,17.5728351048061,"FRL05","Var",2015,"2015-W22",181,1048652,12.2069536061737,17.2602541167136
"12094","2015-W22-FRL06","FRL06",22,2015,17.8746441432408,19.1381934029715,16.6027472359794,19.1334762573242,"FRL06","Vaucluse",2015,"2015-W22",100,557548,14.9739392528349,17.9356754934104
"12095","2015-W22-FRM01","FRM01",22,2015,15.551207951137,16.8982674734933,15.2879908425467,16.8218761171613,"FRM01","Corse-du-Sud",2015,"2015-W22",22,152730,11.4725264349087,14.404504681464
"12096","2015-W22-FRM02","FRM02",22,2015,15.2437259129116,16.7216178349086,14.828195299421,16.5511988231114,"FRM02","Haute-Corse",2015,"2015-W22",24,174553,11.2553490876859,13.7494056246527
"12097","2015-W23-FR101","FR101",23,2015,18.3294703619821,18.3407952444894,18.3416640417917,18.340962273734,"FR101","Paris",2015,"2015-W23",320,2206488,15.0221461018002,14.5026848095254
"12098","2015-W23-FR102","FR102",23,2015,17.4248488289969,17.5276636396135,17.3890504837036,17.5274380275181,"FR102","Seine-et-Marne",2015,"2015-W23",134,1390121,12.0106570117592,9.63944865231156
"12099","2015-W23-FR103","FR103",23,2015,16.416064126151,16.8025166647775,15.4584108080183,16.7998037338257,"FR103","Yvelines",2015,"2015-W23",134,1427291,10.2095759813687,9.3884148362177
"12100","2015-W23-FR104","FR104",23,2015,17.440531866891,17.8382110595703,16.0319717952183,17.8360045296805,"FR104","Essonne",2015,"2015-W23",130,1276233,11.9228601082704,10.1862277499485
"12101","2015-W23-FR105","FR105",23,2015,17.753256389073,17.8143134798322,17.7789378847395,17.8146562576294,"FR105","Hauts-de-Seine",2015,"2015-W23",169,1601569,11.2553829120549,10.5521522956551
"12102","2015-W23-FR106","FR106",23,2015,17.749438558306,17.8107531411307,17.8004187175206,17.8104060036795,"FR106","Seine-Saint-Denis",2015,"2015-W23",141,1592663,12.6641129596227,8.85309698285199
"12103","2015-W23-FR107","FR107",23,2015,18.1463569913592,18.2684489658901,18.1988404137748,18.2682632718767,"FR107","Val-de-Marne",2015,"2015-W23",150,1372389,11.9324459127839,10.9298456924385
"12104","2015-W23-FR108","FR108",23,2015,16.5925309317452,17.2092845099313,26.1655725751604,17.2070963723319,"FR108","Val-d'Oise",2015,"2015-W23",125,1215390,13.0176326714148,10.2847645611697
"12105","2015-W23-FRB01","FRB01",23,2015,19.2195690699986,19.2828904560634,19.2105071204049,19.282932145255,"FRB01","Cher",2015,"2015-W23",55,308992,12.7298818209495,17.7998135874068
"12106","2015-W23-FRB02","FRB02",23,2015,16.6003547395979,16.5316361018589,16.6502297265189,16.5348828179496,"FRB02","Eure-et-Loir",2015,"2015-W23",70,434035,14.1657747521415,16.1277316345456
"12107","2015-W23-FRB03","FRB03",23,2015,19.2840253284999,19.2225156511579,19.2908898762294,19.2230804988316,"FRB03","Indre",2015,"2015-W23",49,224200,13.7307908396876,21.8554861730598
"12108","2015-W23-FRB04","FRB04",23,2015,19.1268841879708,19.1540467398507,19.1095770427159,19.1545776639666,"FRB04","Indre-et-Loire",2015,"2015-W23",108,604966,14.1948379300044,17.8522429359667
"12109","2015-W23-FRB05","FRB05",23,2015,18.474878856114,18.5324358258928,18.4784455980573,18.5323194776263,"FRB05","Loir-et-Cher",2015,"2015-W23",63,333050,12.5776232527054,18.9160786668668
"12110","2015-W23-FRB06","FRB06",23,2015,18.1600668770926,18.1931731360299,18.1515160969325,18.1944927488054,"FRB06","Loiret",2015,"2015-W23",107,673349,14.1307679674208,15.8907193743512
"12111","2015-W23-FRC11","FRC11",23,2015,19.4446255820138,20.3173040662493,19.1718161446708,20.3166329520089,"FRC11","Côte-d’Or",2015,"2015-W23",94,533147,15.0684346996106,17.6311598864853
"12112","2015-W23-FRC12","FRC12",23,2015,19.3002356120518,19.3055587496076,19.3172600609916,19.3073381696428,"FRC12","Nièvre",2015,"2015-W23",55,211747,15.7107612238346,25.9743939701625
"12113","2015-W23-FRC13","FRC13",23,2015,20.871679850987,21.0955320085798,20.743947165353,21.088796888079,"FRC13","Saône-et-Loire",2015,"2015-W23",123,555408,15.3600059966198,22.1458819462449
"12114","2015-W23-FRC14","FRC14",23,2015,18.3743435995919,18.3370757784162,18.4021295819964,18.3408438818795,"FRC14","Yonne",2015,"2015-W23",70,340903,15.5732497805562,20.5337002021103
"12115","2015-W23-FRC21","FRC21",23,2015,19.1595621109009,19.9756379808698,18.8451922280448,20.0158797672817,"FRC21","Doubs",2015,"2015-W23",92,536959,16.3538025951416,17.1335241610626
"12116","2015-W23-FRC22","FRC22",23,2015,19.6113123212542,19.9512086595808,19.4168994086129,20.0014318738665,"FRC22","Jura",2015,"2015-W23",34,260587,9.94610953548337,13.0474659134953
"12117","2015-W23-FRC23","FRC23",23,2015,20.1898821422032,20.3448261533465,20.1445663997105,20.3455547605242,"FRC23","Haute-Saône",2015,"2015-W23",25,237706,8.47984221580926,10.5171935079468
"12118","2015-W23-FRC24","FRC24",23,2015,20.485508782523,20.5124634334019,20.3680979864938,20.5087430136544,"FRC24","Territoire de Belfort",2015,"2015-W23",29,144483,18.4661098838798,20.0715655128977
"12119","2015-W23-FRD11","FRD11",23,2015,14.1970524106707,14.1363340105329,14.2229461669922,14.1364699772426,"FRD11","Calvados",2015,"2015-W23",128,693579,15.6604536622954,18.4549993584004
"12120","2015-W23-FRD12","FRD12",23,2015,13.8773051670619,13.7330980300903,13.9001291819981,13.8324599947248,"FRD12","Manche",2015,"2015-W23",98,499287,14.2855627767829,19.6279895130456
"12121","2015-W23-FRD13","FRD13",23,2015,15.1875381469727,15.1599672862462,15.2051480157035,15.1540038245065,"FRD13","Orne",2015,"2015-W23",45,286618,10.3750648170819,15.7003398251331
"12122","2015-W23-FRD21","FRD21",23,2015,14.9590084893363,15.1181207384382,14.8971832820347,15.1144000462123,"FRD21","Eure",2015,"2015-W23",95,601948,15.3738907369834,15.7820941343771
"12123","2015-W23-FRD22","FRD22",23,2015,14.3019726616996,14.4439804894583,14.3052500316075,14.4483975001744,"FRD22","Seine-Maritime",2015,"2015-W23",234,1257699,17.10990728666,18.6054055859152
"12124","2015-W23-FRE11","FRE11",23,2015,15.3495036533901,15.4619697843279,15.1637204033988,15.4589665276664,"FRE11","Nord",2015,"2015-W23",415,2605238,17.273332858349,15.9294467530414
"12125","2015-W23-FRE12","FRE12",23,2015,14.5683213642665,14.7784346171788,14.4256540025984,14.7928222928728,"FRE12","Pas-de-Calais",2015,"2015-W23",266,1472648,18.1779558169292,18.062700658949
"12126","2015-W23-FRE21","FRE21",23,2015,15.9161831992013,15.8458892277309,15.9302696500506,15.8479664666312,"FRE21","Aisne",2015,"2015-W23",80,538659,13.1644170012204,14.851696527859
"12127","2015-W23-FRE22","FRE22",23,2015,15.511839049203,15.8033181599208,15.3592613765172,15.7873220443725,"FRE22","Oise",2015,"2015-W23",89,821552,12.2908238000967,10.8331548094339
"12128","2015-W23-FRE23","FRE23",23,2015,14.9660351616996,15.0606767109462,14.945058958871,15.062973022461,"FRE23","Somme",2015,"2015-W23",104,571879,16.7623319187763,18.185665149446
"12129","2015-W23-FRF11","FRF11",23,2015,20.3968605313982,21.0446954454694,19.8265613828387,21.0041587012155,"FRF11","Bas-Rhin",2015,"2015-W23",179,1116658,16.2866628677611,16.0299751580162
"12130","2015-W23-FRF12","FRF12",23,2015,21.0007583073207,21.4126924787249,20.5353791373117,21.4009331294468,"FRF12","Haut-Rhin",2015,"2015-W23",121,762607,15.1576989077199,15.8666259292139
"12131","2015-W23-FRF21","FRF21",23,2015,16.1790075302124,15.9690464564732,16.2394933700562,15.9755487442017,"FRF21","Ardennes",2015,"2015-W23",45,277752,14.5697318482904,16.2015034995248
"12132","2015-W23-FRF22","FRF22",23,2015,17.8974741527012,17.794289452689,17.910622051784,17.794230733599,"FRF22","Aube",2015,"2015-W23",60,309056,16.4928548922132,19.4139573410644
"12133","2015-W23-FRF23","FRF23",23,2015,16.9802048546927,16.8251609802246,16.9967009680612,16.8231821060181,"FRF23","Marne",2015,"2015-W23",93,572293,15.1888330758884,16.2504171814088
"12134","2015-W23-FRF24","FRF24",23,2015,18.1086196899414,18.1312813077654,18.0903878893171,18.131571497236,"FRF24","Haute-Marne",2015,"2015-W23",47,179154,18.9189924022717,26.2344128515132
"12135","2015-W23-FRF31","FRF31",23,2015,18.1365327835083,18.231799534389,18.1243911470685,18.2759801319667,"FRF31","Meurthe-et-Moselle",2015,"2015-W23",132,734403,17.0276927769396,17.973782786835
"12136","2015-W23-FRF32","FRF32",23,2015,17.269029208592,17.2917101723807,17.259509904044,17.2938239233834,"FRF32","Meuse",2015,"2015-W23",42,190626,18.0668734776106,22.0326713040194
"12137","2015-W23-FRF33","FRF33",23,2015,18.3933613640921,18.3759583064488,18.3969452721732,18.3712585994176,"FRF33","Moselle",2015,"2015-W23",163,1044486,14.9872242188943,15.6057620686156
"12138","2015-W23-FRF34","FRF34",23,2015,18.4600245612008,18.5395697184971,18.4236929757254,18.5398276192801,"FRF34","Vosges",2015,"2015-W23",59,372016,12.1405537488395,15.8595329233151
"12139","2015-W23-FRG01","FRG01",23,2015,16.5692817143032,16.7654376711164,16.4360077721732,16.7872641427176,"FRG01","Loire-Atlantique",2015,"2015-W23",197,1365227,13.9343246195928,14.4298347454306
"12140","2015-W23-FRG02","FRG02",23,2015,17.8952638081142,17.9238970620292,17.8975875037057,17.9238553728376,"FRG02","Maine-et-Loire",2015,"2015-W23",148,810186,15.543834821956,18.2674101996332
"12141","2015-W23-FRG03","FRG03",23,2015,15.6702466692243,15.7779121398926,15.6392062050956,15.7745932170323,"FRG03","Mayenne",2015,"2015-W23",56,307940,13.8049409833543,18.1853607845684
"12142","2015-W23-FRG04","FRG04",23,2015,17.3381681442261,17.5310001373291,17.2705505916051,17.523173059736,"FRG04","Sarthe",2015,"2015-W23",102,568445,14.6649036813013,17.9436884834944
"12143","2015-W23-FRG05","FRG05",23,2015,18.0509557723999,17.9000000272478,18.1577091217041,17.9205477578299,"FRG05","Vendée",2015,"2015-W23",111,666714,12.7756120437176,16.6488179339267
"12144","2015-W23-FRH01","FRH01",23,2015,13.6868468693325,13.7335495267596,13.6359119415283,13.7346327645438,"FRH01","Côtes-d’Armor",2015,"2015-W23",120,598357,14.4306515024662,20.0549170478494
"12145","2015-W23-FRH02","FRH02",23,2015,13.4127277646746,13.4561540058681,13.3396318980625,13.443702016558,"FRH02","Finistère",2015,"2015-W23",168,907796,14.9971926443323,18.506360459839
"12146","2015-W23-FRH03","FRH03",23,2015,15.0405191693987,15.0468037469047,15.063896724156,15.0528884615217,"FRH03","Ille-et-Vilaine",2015,"2015-W23",142,1042884,13.1571820136665,13.6160876952758
"12147","2015-W23-FRH04","FRH04",23,2015,14.5542576653617,14.7329169682094,14.4284381866455,14.7153031485421,"FRH04","Morbihan",2015,"2015-W23",143,744813,15.1998385895803,19.1994500633045
"12148","2015-W23-FRI11","FRI11",23,2015,21.2370665413993,21.3081043788365,21.2084802900042,21.3038651602609,"FRI11","Dordogne",2015,"2015-W23",107,415417,15.5247019460741,25.757251147642
"12149","2015-W23-FRI12","FRI12",23,2015,20.9398929050991,21.2720454079764,20.7364676339286,21.2991913386754,"FRI12","Gironde",2015,"2015-W23",275,1548478,15.7560360579928,17.7593740434155
"12150","2015-W23-FRI13","FRI13",23,2015,21.5331311907087,21.4447928837367,21.5090893336705,21.5267677307129,"FRI13","Landes",2015,"2015-W23",63,403234,11.2793028764675,15.6236825267711
"12151","2015-W23-FRI14","FRI14",23,2015,22.0621534075056,22.1278092520578,22.0216789245606,22.1272177015032,"FRI14","Lot-et-Garonne",2015,"2015-W23",67,333417,13.2523362948297,20.0949561660023
"12152","2015-W23-FRI15","FRI15",23,2015,19.6855749402728,20.648490360805,18.655188696725,20.7372886112758,"FRI15","Pyrénées-Atlantiques",2015,"2015-W23",142,670032,15.2991756949764,21.1930176469184
"12153","2015-W23-FRI21","FRI21",23,2015,20.1829049246652,20.909368787493,19.9132338932582,20.9072241101946,"FRI21","Corrèze",2015,"2015-W23",62,241871,15.8731631386499,25.6334988485598
"12154","2015-W23-FRI22","FRI22",23,2015,18.7877126421247,18.7800506864275,18.7666946138654,18.77854347229,"FRI22","Creuse",2015,"2015-W23",33,120365,14.2267238764848,27.4166078178873
"12155","2015-W23-FRI23","FRI23",23,2015,19.7474758965628,20.0161444800241,19.696528843471,20.0167497907366,"FRI23","Haute-Vienne",2015,"2015-W23",87,375795,16.6637772902843,23.1509200494951
"12156","2015-W23-FRI31","FRI31",23,2015,19.9645034245082,20.1136411939348,19.9060611724853,20.1124946049282,"FRI31","Charente",2015,"2015-W23",70,353613,13.537313986041,19.7956523091628
"12157","2015-W23-FRI32","FRI32",23,2015,19.8123010907854,19.4812534877232,19.9285163879395,19.5421995435442,"FRI32","Charente-Maritime",2015,"2015-W23",129,639938,13.8382243382484,20.1582028258988
"12158","2015-W23-FRI33","FRI33",23,2015,18.9723437173026,19.0796918869018,18.9567837033953,19.0839007241385,"FRI33","Deux-Sèvres",2015,"2015-W23",81,374435,15.4998282393475,21.6325931069478
"12159","2015-W23-FRI34","FRI34",23,2015,19.3168092455183,19.2350583757673,19.3507220404489,19.2345112391881,"FRI34","Vienne",2015,"2015-W23",86,434887,15.5717747487528,19.7752519620039
"12160","2015-W23-FRJ11","FRJ11",23,2015,22.0543182918004,23.1348743438721,21.4445784432547,23.1323378426688,"FRJ11","Aude",2015,"2015-W23",62,366957,11.9469850112334,16.8957125766779
"12161","2015-W23-FRJ12","FRJ12",23,2015,22.6444228036063,23.0413529532296,22.1844321659633,23.0452728271484,"FRJ12","Gard",2015,"2015-W23",121,738189,13.1688145088254,16.3914661421397
"12162","2015-W23-FRJ13","FRJ13",23,2015,22.182804107666,22.3811084202358,21.8524864741734,22.3848438262939,"FRJ13","Hérault",2015,"2015-W23",203,1120190,15.4771916934353,18.1219257447397
"12163","2015-W23-FRJ14","FRJ14",23,2015,18.5155000686645,18.7071657180786,18.4498870032174,18.7070193971906,"FRJ14","Lozère",2015,"2015-W23",24,76309,21.9332781029895,31.4510739231283
"12164","2015-W23-FRJ15","FRJ15",23,2015,19.1271155221122,22.6068156106131,17.1808701923915,22.6413192749023,"FRJ15","Pyrénées-Orientales",2015,"2015-W23",81,471038,12.0033447303018,17.1960648610091
