"","ID","NUTSID","iso_week","iso_yr","max_tmpavg","max_tmpwgtavg","max_tmplogwgtavg","max_tmp65plsavg","geo_code","geo_lab","year","TIME_PERIOD","death_count_tot","death_pop_an","stn_death","crude_death"
"7308","2014-W25-FRB04","FRB04",25,2014,24.3071850367955,24.3430159432548,24.29766028268,24.3434238433838,"FRB04","Indre-et-Loire",2014,"2014-W25",106,603924,14.7834552294785,17.5518773885456
"7309","2014-W25-FRB05","FRB05",25,2014,23.6449069976807,23.6451748439244,23.6793321881975,23.6451154436384,"FRB05","Loir-et-Cher",2014,"2014-W25",58,333567,13.2825695327306,17.3878111443878
"7310","2014-W25-FRB06","FRB06",25,2014,23.4380670275007,23.2630525316511,23.4745535169329,23.2638209206717,"FRB06","Loiret",2014,"2014-W25",117,669737,15.386889369361,17.4695440150387
"7311","2014-W25-FRC11","FRC11",25,2014,25.4053412846157,26.198805127825,25.1988686152867,26.198420388358,"FRC11","Côte-d’Or",2014,"2014-W25",85,531380,13.5245704244708,15.9960856637435
"7312","2014-W25-FRC12","FRC12",25,2014,25.384220123291,25.6520647321429,25.3588267735072,25.6527404785156,"FRC12","Nièvre",2014,"2014-W25",50,213569,15.3675784029153,23.411637456747
"7313","2014-W25-FRC13","FRC13",25,2014,26.2099266052246,26.3907116481236,26.1600709642683,26.3926762172154,"FRC13","Saône-et-Loire",2014,"2014-W25",100,555788,13.0248806470294,17.9924719497362
"7314","2014-W25-FRC14","FRC14",25,2014,24.324144090925,24.2954414912632,24.3628651755197,24.2983981541225,"FRC14","Yonne",2014,"2014-W25",66,341814,14.3489837014411,19.3087468623286
"7315","2014-W25-FRC21","FRC21",25,2014,23.0120977674212,23.9261924198696,22.6775929587228,23.9910722460065,"FRC21","Doubs",2014,"2014-W25",85,534710,15.4262347919049,15.8964672439266
"7316","2014-W25-FRC22","FRC22",25,2014,23.7659364427839,24.1544445582799,23.5465444837298,24.2262287139893,"FRC22","Jura",2014,"2014-W25",35,260681,10.597284107578,13.426371695674
"7317","2014-W25-FRC23","FRC23",25,2014,25.5079013279506,25.3079575129918,25.5713176727295,25.3102929251535,"FRC23","Haute-Saône",2014,"2014-W25",26,238347,9.61650310317076,10.908465388698
"7318","2014-W25-FRC24","FRC24",25,2014,24.092306137085,24.4679952348982,23.5545834132603,24.4773011888777,"FRC24","Territoire de Belfort",2014,"2014-W25",27,144334,17.7143563871183,18.7066110549143
"7319","2014-W25-FRD11","FRD11",25,2014,20.5572242736816,20.1164049421038,20.7072824750628,20.1201820373535,"FRD11","Calvados",2014,"2014-W25",107,691670,13.2948579596232,15.4698049647954
"7320","2014-W25-FRD12","FRD12",25,2014,20.9723638807024,20.611846106393,21.0569605146136,20.8196610042027,"FRD12","Manche",2014,"2014-W25",98,499958,14.501959623836,19.6016465383092
"7321","2014-W25-FRD13","FRD13",25,2014,21.4892970493862,21.5206783839634,21.4857294900077,21.517616544451,"FRD13","Orne",2014,"2014-W25",58,287750,13.9727679427501,20.1563857515204
"7322","2014-W25-FRD21","FRD21",25,2014,21.3353846413748,21.4827701023647,21.269550051008,21.4779491424561,"FRD21","Eure",2014,"2014-W25",97,598347,16.6478814495517,16.2113288777248
"7323","2014-W25-FRD22","FRD22",25,2014,20.0128160204206,20.4896531786237,19.7985553741455,20.563880102975,"FRD22","Seine-Maritime",2014,"2014-W25",234,1257920,17.9414333867729,18.6021368608497
"7324","2014-W25-FRE11","FRE11",25,2014,20.2098802839007,20.2067467825753,20.1106853485108,20.2622288295201,"FRE11","Nord",2014,"2014-W25",410,2603472,17.4686509075416,15.7482008640769
"7325","2014-W25-FRE12","FRE12",25,2014,19.8064853123256,19.96871812003,19.7100391387939,20.0054661887033,"FRE12","Pas-de-Calais",2014,"2014-W25",212,1472589,14.6254074214006,14.3964133916524
"7326","2014-W25-FRE21","FRE21",25,2014,21.1803204672677,21.0995674133301,21.203723362514,21.1043352399554,"FRE21","Aisne",2014,"2014-W25",106,539783,18.013360016598,19.6375210038108
"7327","2014-W25-FRE22","FRE22",25,2014,20.9620791843959,21.1377389090402,20.8634101322719,21.1292596544538,"FRE22","Oise",2014,"2014-W25",97,818680,13.6110115139287,11.8483412322275
"7328","2014-W25-FRE23","FRE23",25,2014,20.2707129887172,20.3828759874616,20.2591765267508,20.3886506216866,"FRE23","Somme",2014,"2014-W25",100,571632,16.6856819478512,17.4937722170907
"7329","2014-W25-FRF11","FRF11",25,2014,24.1903730119978,24.9457852499825,23.5350772312709,24.9115006583077,"FRF11","Bas-Rhin",2014,"2014-W25",160,1112815,14.6545738389552,14.3779514115104
"7330","2014-W25-FRF12","FRF12",25,2014,23.9802515847342,24.6462375095912,23.2471509660993,24.6245978219169,"FRF12","Haut-Rhin",2014,"2014-W25",104,760134,13.5437552516225,13.6817982092631
"7331","2014-W25-FRF21","FRF21",25,2014,21.7283216203962,21.3867291041783,21.8270808628627,21.4317190987723,"FRF21","Ardennes",2014,"2014-W25",44,279715,14.6300565315411,15.7302969093542
"7332","2014-W25-FRF22","FRF22",25,2014,24.0800239018031,24.185275214059,24.0593711308071,24.1841983795166,"FRF22","Aube",2014,"2014-W25",37,308094,9.9317603282059,12.0093218303505
"7333","2014-W25-FRF23","FRF23",25,2014,22.9135802132743,22.7295643942697,22.9491936819894,22.7272584097726,"FRF23","Marne",2014,"2014-W25",96,570817,16.4199057317479,16.8179994639263
"7334","2014-W25-FRF24","FRF24",25,2014,24.4217259543283,24.5059525626046,24.4022034236363,24.5065640040806,"FRF24","Haute-Marne",2014,"2014-W25",23,180673,9.39032585698098,12.7301810453139
"7335","2014-W25-FRF31","FRF31",25,2014,23.4184000832694,23.3802086966378,23.4479770660401,23.4299577985491,"FRF31","Meurthe-et-Moselle",2014,"2014-W25",110,732153,14.288428153746,15.0241821040138
"7336","2014-W25-FRF32","FRF32",25,2014,23.0687029702323,23.0863037109375,23.0555302756173,23.0936769757952,"FRF32","Meuse",2014,"2014-W25",28,191530,12.3266039971961,14.6191197201483
"7337","2014-W25-FRF33","FRF33",25,2014,23.2864344460623,23.3492706843785,23.2761881692069,23.3644327436175,"FRF33","Moselle",2014,"2014-W25",147,1045154,13.9866414024022,14.0649129219235
"7338","2014-W25-FRF34","FRF34",25,2014,23.4008620125907,23.2494130815778,23.4903030395508,23.2542550223214,"FRF34","Vosges",2014,"2014-W25",53,373560,11.2285108967079,14.1878145411714
"7339","2014-W25-FRG01","FRG01",25,2014,24.9682382856097,25.183963230678,24.7982300349644,25.1889980861119,"FRG01","Loire-Atlantique",2014,"2014-W25",199,1346592,14.4576259295264,14.7780470996412
"7340","2014-W25-FRG02","FRG02",25,2014,24.3035212925502,24.3221784319196,24.2756663731166,24.3222299303327,"FRG02","Maine-et-Loire",2014,"2014-W25",120,805888,13.5645003634197,14.8904066073698
"7341","2014-W25-FRG03","FRG03",25,2014,22.7105895451137,22.8715400695801,22.6552442823137,22.867639541626,"FRG03","Mayenne",2014,"2014-W25",37,307471,9.17703727061097,12.0336552065073
"7342","2014-W25-FRG04","FRG04",25,2014,23.2266635894775,23.415391104562,23.1509197780064,23.4097649710519,"FRG04","Sarthe",2014,"2014-W25",76,568760,10.9043167588166,13.3624024192981
"7343","2014-W25-FRG05","FRG05",25,2014,25.7043173653739,25.6778204781668,25.7440477098737,25.6711532047817,"FRG05","Vendée",2014,"2014-W25",94,662122,11.1044363436114,14.1967794454798
"7344","2014-W25-FRH01","FRH01",25,2014,20.8736528669085,20.6470794677734,20.98314339774,20.6714502062116,"FRH01","Côtes-d’Armor",2014,"2014-W25",116,597397,13.5812514297403,19.4175732385666
"7345","2014-W25-FRH02","FRH02",25,2014,22.6015807560512,22.2482128143311,22.7695688520159,22.2633072989328,"FRH02","Finistère",2014,"2014-W25",183,905855,16.2229591905633,20.2019086939963
"7346","2014-W25-FRH03","FRH03",25,2014,22.9965068272182,23.0804121834891,22.9997397831508,23.0977347237723,"FRH03","Ille-et-Vilaine",2014,"2014-W25",142,1032240,13.7714413586423,13.7564907385879
"7347","2014-W25-FRH04","FRH04",25,2014,23.3360770089286,23.7254041944231,23.1181501661028,23.6792986733573,"FRH04","Morbihan",2014,"2014-W25",138,741051,14.9827702110486,18.6222000914917
"7348","2014-W25-FRI11","FRI11",25,2014,27.4670927865165,27.5963889530727,27.4211970738002,27.5905587332589,"FRI11","Dordogne",2014,"2014-W25",62,416350,9.37378458182451,14.8913174012249
"7349","2014-W25-FRI12","FRI12",25,2014,27.9368130820138,28.1670578547886,27.7266649518694,28.1908593858991,"FRI12","Gironde",2014,"2014-W25",202,1526016,12.2349033453734,13.2370827042443
"7350","2014-W25-FRI13","FRI13",25,2014,27.5925055912563,27.0050040653774,27.7276690346854,27.143214906965,"FRI13","Landes",2014,"2014-W25",70,400477,13.2356963415511,17.4791561063432
"7351","2014-W25-FRI14","FRI14",25,2014,28.544609614781,28.6514769962856,28.4634922572544,28.6509663718087,"FRI14","Lot-et-Garonne",2014,"2014-W25",80,333234,16.4152045704949,24.0071541319313
"7352","2014-W25-FRI15","FRI15",25,2014,24.5803950173514,25.6047183445522,23.3190078735352,25.745505469186,"FRI15","Pyrénées-Atlantiques",2014,"2014-W25",137,667249,15.1557874408294,20.532065241012
"7353","2014-W25-FRI21","FRI21",25,2014,25.3477900368827,26.5797740391322,24.9049154009138,26.5752541678293,"FRI21","Corrèze",2014,"2014-W25",44,241340,11.2495561459786,18.2315405651778
"7354","2014-W25-FRI22","FRI22",25,2014,23.917628969465,24.1456574031285,23.81005859375,24.1452707563128,"FRI22","Creuse",2014,"2014-W25",27,120581,13.082792340714,22.3915873976829
"7355","2014-W25-FRI23","FRI23",25,2014,25.2626124790737,25.569269997733,25.1639908381871,25.5691307612828,"FRI23","Haute-Vienne",2014,"2014-W25",72,376199,13.7682717524998,19.1388068548827
"7356","2014-W25-FRI31","FRI31",25,2014,26.9550754002162,27.3020196642195,26.8237947736468,27.3001888820103,"FRI31","Charente",2014,"2014-W25",68,353853,13.4826898196171,19.2170194967967
"7357","2014-W25-FRI32","FRI32",25,2014,27.3445731571742,27.1498764583043,27.3937759399414,27.2036508832659,"FRI32","Charente-Maritime",2014,"2014-W25",120,637089,12.7281002803586,18.8356728808691
"7358","2014-W25-FRI33","FRI33",25,2014,25.3063068389892,25.4682017735073,25.2886941092355,25.4722720554897,"FRI33","Deux-Sèvres",2014,"2014-W25",65,373553,13.1868034660814,17.4004759699427
"7359","2014-W25-FRI34","FRI34",25,2014,25.0756250108991,24.9422217777797,25.1194583347865,24.942681993757,"FRI34","Vienne",2014,"2014-W25",75,433203,14.5535407227382,17.3128994951559
"7360","2014-W25-FRJ11","FRJ11",25,2014,26.9998057229178,28.3571472167969,26.2648765019008,28.3571810041155,"FRJ11","Aude",2014,"2014-W25",71,365478,13.6327851142083,19.4266139138334
"7361","2014-W25-FRJ12","FRJ12",25,2014,28.7306641169957,29.3260585239955,27.974696295602,29.331396647862,"FRJ12","Gard",2014,"2014-W25",117,736029,12.7040113537346,15.8961127890341
"7362","2014-W25-FRJ13","FRJ13",25,2014,28.1479018075125,28.4371498652867,27.6499884469169,28.5089293888637,"FRJ13","Hérault",2014,"2014-W25",198,1107398,15.7249714944644,17.8797505503893
"7363","2014-W25-FRJ14","FRJ14",25,2014,22.5775538853237,23.0467703683036,22.4239210401262,23.0487387520926,"FRJ14","Lozère",2014,"2014-W25",13,76360,12.1046310689184,17.0246202200105
"7364","2014-W25-FRJ15","FRJ15",25,2014,23.3574082510812,27.1793959481375,21.2970744541713,27.2672726767404,"FRJ15","Pyrénées-Orientales",2014,"2014-W25",93,466327,14.8759528725081,19.943087147002
"7365","2014-W25-FRJ21","FRJ21",25,2014,21.54797908238,24.5305794307164,19.8808904375349,24.5503409249442,"FRJ21","Ariège",2014,"2014-W25",14,152574,6.08246283105167,9.17587531296289
"7366","2014-W25-FRJ22","FRJ22",25,2014,26.0419703892299,26.5593095506941,25.8228626251221,26.5585923876081,"FRJ22","Aveyron",2014,"2014-W25",62,278644,14.170636562833,22.2506136862807
"7367","2014-W25-FRJ23","FRJ23",25,2014,26.6918340410505,28.3691621507917,24.6069363185338,28.371452331543,"FRJ23","Haute-Garonne",2014,"2014-W25",184,1317668,14.7140437309177,13.9640637854148
"7368","2014-W25-FRJ24","FRJ24",25,2014,27.9612887246268,27.9840567452567,27.9543988364083,27.9842131478446,"FRJ24","Gers",2014,"2014-W25",26,190625,8.38304744630159,13.6393442622951
"7369","2014-W25-FRJ25","FRJ25",25,2014,28.2866589682443,28.5028024400984,28.2209050314767,28.4924610682896,"FRJ25","Lot",2014,"2014-W25",29,173648,10.2396986770847,16.7004514880678
"7370","2014-W25-FRJ26","FRJ26",25,2014,21.2640702383859,24.3180506569998,19.3318289348057,24.3271642412458,"FRJ26","Hautes-Pyrénées",2014,"2014-W25",55,228950,15.7857118862254,24.0227123826163
"7371","2014-W25-FRJ27","FRJ27",25,2014,27.1289348602295,27.9328457968575,26.5871693747384,27.9306779588972,"FRJ27","Tarn",2014,"2014-W25",72,384474,12.4232476807409,18.7268840025593
"7372","2014-W25-FRJ28","FRJ28",25,2014,29.136434010097,29.3459499904088,29.0259222303118,29.3450178418841,"FRJ28","Tarn-et-Garonne",2014,"2014-W25",51,252578,15.9545066277434,20.1917823405047
"7373","2014-W25-FRK11","FRK11",25,2014,25.6163452693394,25.7854750497001,25.5905045100621,25.7864883967808,"FRK11","Allier",2014,"2014-W25",83,343062,16.8265170269369,24.1938774915321
"7374","2014-W25-FRK12","FRK12",25,2014,23.0793462480818,23.712135042463,22.8176789964948,23.7056661333357,"FRK12","Cantal",2014,"2014-W25",35,146618,14.6917593418813,23.8715573804035
"7375","2014-W25-FRK13","FRK13",25,2014,22.3728972843715,23.121949332101,22.085003716605,23.1247659410749,"FRK13","Haute-Loire",2014,"2014-W25",27,226565,9.11915745984802,11.9171098801668
"7376","2014-W25-FRK14","FRK14",25,2014,22.7152712685721,23.9940379006522,22.1222564152309,23.9962757655552,"FRK14","Puy-de-Dôme",2014,"2014-W25",105,644216,14.0779904774102,16.2988811206179
"7377","2014-W25-FRK21","FRK21",25,2014,24.9309896741595,25.5359774998256,24.4155799320766,25.5665915352957,"FRK21","Ain",2014,"2014-W25",80,626127,13.0128466142999,12.7769605846737
"7378","2014-W25-FRK22","FRK22",25,2014,25.6598565237863,27.2733914511545,24.7009217398507,27.2589825221471,"FRK22","Ardèche",2014,"2014-W25",63,322381,14.3204965474342,19.5420946023494
"7379","2014-W25-FRK23","FRK23",25,2014,24.9273321969169,27.4211098807199,23.5893622807094,27.4191175188337,"FRK23","Drôme",2014,"2014-W25",90,499159,15.6374123252528,18.0303270100309
"7380","2014-W25-FRK24","FRK24",25,2014,22.0482134137835,24.4010677337646,18.898526600429,24.3974088941301,"FRK24","Isère",2014,"2014-W25",146,1243597,11.8013130536999,11.7401376812585
"7381","2014-W25-FRK25","FRK25",25,2014,24.3843645368303,24.4653731754848,23.8595551082066,24.4555034637451,"FRK25","Loire",2014,"2014-W25",131,757305,14.0102874986823,17.2981823703792
"7382","2014-W25-FRK26","FRK26",25,2014,25.8343860081264,27.0272917066302,23.153851372855,27.0231434958322,"FRK26","Rhône",2014,"2014-W25",224,1801885,12.8455377727135,12.4314259789054
"7383","2014-W25-FRK27","FRK27",25,2014,16.7155118669782,21.6158046722412,14.7789895193917,21.5605035509382,"FRK27","Savoie",2014,"2014-W25",57,426924,12.3482464938171,13.3513224836271
"7384","2014-W25-FRK28","FRK28",25,2014,20.0113489968436,22.7105015345982,17.1055638449533,22.3438371930804,"FRK28","Haute-Savoie",2014,"2014-W25",88,783127,12.3584163219147,11.2370024274479
"7385","2014-W25-FRL01","FRL01",25,2014,21.2461026055472,24.1323852539063,20.418386731829,24.1433571406773,"FRL01","Alpes-de-Haute-Provence",2014,"2014-W25",28,161588,12.0415280586243,17.3280194073817
"7386","2014-W25-FRL02","FRL02",25,2014,17.9378801073347,20.5283088684082,17.1203992026193,20.5461049761091,"FRL02","Hautes-Alpes",2014,"2014-W25",25,139883,13.6564989347598,17.8720788087187
"7387","2014-W25-FRL03","FRL03",25,2014,20.6847408839635,24.5828762054443,19.4384408678327,24.4799387795585,"FRL03","Alpes-Maritimes",2014,"2014-W25",207,1083312,13.8525232290678,19.1080685896584
"7388","2014-W25-FRL04","FRL04",25,2014,27.5783991132464,26.8208890642439,28.0819296155657,26.7547294071742,"FRL04","Bouches-du-Rhône",2014,"2014-W25",279,2006069,12.4271656314773,13.9077967906388
"7389","2014-W25-FRL05","FRL05",25,2014,25.5799585069929,26.1728120531354,24.9979406084333,26.1638126373291,"FRL05","Var",2014,"2014-W25",171,1038212,11.9977778195688,16.4706244967309
"7390","2014-W25-FRL06","FRL06",25,2014,27.4203643798828,29.0843949999128,25.8243446350098,29.0827059064593,"FRL06","Vaucluse",2014,"2014-W25",89,554374,14.0277437564807,16.05414395336
"7391","2014-W25-FRM01","FRM01",25,2014,23.5169767652239,25.1318506513323,23.1884558541434,25.0739895956857,"FRM01","Corse-du-Sud",2014,"2014-W25",32,151652,17.0726738360055,21.1009416295202
"7392","2014-W25-FRM02","FRM02",25,2014,22.7535272325788,24.6908367701939,22.3403012411935,24.4190183367048,"FRM02","Haute-Corse",2014,"2014-W25",33,172560,15.5950101176701,19.1237830319889
"7393","2014-W26-FR101","FR101",26,2014,23.2280703953334,23.2327450343541,23.2319510323661,23.232791355678,"FR101","Paris",2014,"2014-W26",305,2220445,14.2850597292932,13.7359853542871
"7394","2014-W26-FR102","FR102",26,2014,22.8358873639788,22.789591380528,22.8496319907052,22.7902374267578,"FR102","Seine-et-Marne",2014,"2014-W26",139,1377846,13.2519603172795,10.0882101483039
"7395","2014-W26-FR103","FR103",26,2014,22.9300983973912,23.0341104779925,22.5342080252511,23.0315960475377,"FR103","Yvelines",2014,"2014-W26",136,1421670,10.7875098980415,9.56621438167789
"7396","2014-W26-FR104","FR104",26,2014,22.8123433249337,22.9256469181606,22.3961162567139,22.9244074140276,"FR104","Essonne",2014,"2014-W26",132,1268228,12.8001521199431,10.4082231270718
"7397","2014-W26-FR105","FR105",26,2014,23.136247089931,23.1662237984793,23.1519938877651,23.1659052712577,"FR105","Hauts-de-Seine",2014,"2014-W26",174,1597770,11.8914117015914,10.8901781858465
"7398","2014-W26-FR106","FR106",26,2014,22.7603307451521,22.8879029410226,22.8309094565256,22.8872380937849,"FR106","Seine-Saint-Denis",2014,"2014-W26",114,1571028,10.8566286101839,7.25639517564295
"7399","2014-W26-FR107","FR107",26,2014,23.0234233311244,23.0859339577811,23.0480651855469,23.0857770102365,"FR107","Val-de-Marne",2014,"2014-W26",171,1365039,14.1773697980732,12.5271146099122
"7400","2014-W26-FR108","FR108",26,2014,23.0484512874058,23.203891481672,25.7277231216431,23.202685219901,"FR108","Val-d'Oise",2014,"2014-W26",141,1205539,15.5734523514953,11.696013152623
"7401","2014-W26-FRB01","FRB01",26,2014,23.3029354640416,23.3554905482701,23.2766105106899,23.3568077087402,"FRB01","Cher",2014,"2014-W26",52,310270,12.2200232184513,16.7595964804847
"7402","2014-W26-FRB02","FRB02",26,2014,22.7645495278495,22.7848189217704,22.7691402435303,22.7829807826451,"FRB02","Eure-et-Loir",2014,"2014-W26",52,433762,10.4805395501396,11.9881409620944
"7403","2014-W26-FRB03","FRB03",26,2014,23.1861683981759,23.261005129133,23.1851160866874,23.2584626334054,"FRB03","Indre",2014,"2014-W26",49,226175,14.0484269916872,21.664640212225
"7404","2014-W26-FRB04","FRB04",26,2014,23.3422677176339,23.4560135432652,23.2877221788679,23.4555116380964,"FRB04","Indre-et-Loire",2014,"2014-W26",89,603924,11.8957343347772,14.7369536564203
"7405","2014-W26-FRB05","FRB05",26,2014,22.8169637407575,22.8847896030971,22.8016373770578,22.8845844268799,"FRB05","Loir-et-Cher",2014,"2014-W26",50,333567,11.3103103323311,14.9894923658515
"7406","2014-W26-FRB06","FRB06",26,2014,22.6137984139579,22.58768926348,22.5958739689418,22.5863759177072,"FRB06","Loiret",2014,"2014-W26",104,669737,14.1779732191219,15.5284835689233
"7407","2014-W26-FRC11","FRC11",26,2014,23.988238470895,24.5866647447858,23.8332347869873,24.5852745601109,"FRC11","Côte-d’Or",2014,"2014-W26",95,531380,15.2580636588327,17.8779780947721
"7408","2014-W26-FRC12","FRC12",26,2014,23.604806627546,23.737806047712,23.6037701198033,23.7394272940499,"FRC12","Nièvre",2014,"2014-W26",55,213569,16.2799114814827,25.7528012024217
"7409","2014-W26-FRC13","FRC13",26,2014,24.9159608568464,25.1173073904855,24.8408023289272,25.1136926923479,"FRC13","Saône-et-Loire",2014,"2014-W26",93,555788,11.8045219234845,16.7329989132547
"7410","2014-W26-FRC14","FRC14",26,2014,23.0712871551514,23.1562619890485,23.0740116664342,23.157415662493,"FRC14","Yonne",2014,"2014-W26",64,341814,13.9364275162071,18.723633321046
"7411","2014-W26-FRC21","FRC21",26,2014,22.3228051321847,23.1435723985944,22.0154301779611,23.2034375326974,"FRC21","Doubs",2014,"2014-W26",85,534710,15.3767419116175,15.8964672439266
"7412","2014-W26-FRC22","FRC22",26,2014,23.3282585144043,23.6619562421526,23.127398627145,23.7285782950265,"FRC22","Jura",2014,"2014-W26",40,260681,12.8657259543976,15.344424795056
"7413","2014-W26-FRC23","FRC23",26,2014,24.4669922419957,24.2317673819406,24.5375066484724,24.2341679164342,"FRC23","Haute-Saône",2014,"2014-W26",41,238347,15.2410779338754,17.2018108052545
"7414","2014-W26-FRC24","FRC24",26,2014,22.911915915353,23.2014669690813,22.4477454594204,23.2043704986572,"FRC24","Territoire de Belfort",2014,"2014-W26",20,144334,13.09582404441,13.8567489295661
"7415","2014-W26-FRD11","FRD11",26,2014,21.7911763872419,21.5862579345703,21.859623500279,21.5972279139927,"FRD11","Calvados",2014,"2014-W26",131,691670,16.8746191945868,18.9396677606373
"7416","2014-W26-FRD12","FRD12",26,2014,21.7922325134277,21.412843976702,21.8808574676514,21.6449990953718,"FRD12","Manche",2014,"2014-W26",74,499958,11.0383212003111,14.8012433044376
"7417","2014-W26-FRD13","FRD13",26,2014,21.9904430934361,22.0062792641776,21.9873384748187,22.0048738207136,"FRD13","Orne",2014,"2014-W26",50,287750,12.3251732847852,17.3761946133797
"7418","2014-W26-FRD21","FRD21",26,2014,22.2220892224993,22.3416083199637,22.1636145455497,22.3372669219971,"FRD21","Eure",2014,"2014-W26",76,598347,12.8045866375839,12.7016597392483
"7419","2014-W26-FRD22","FRD22",26,2014,21.0359824044364,21.3753160749163,20.8722561427525,21.4421577453613,"FRD22","Seine-Maritime",2014,"2014-W26",216,1257920,16.1908305350123,17.1712032561689
"7420","2014-W26-FRE11","FRE11",26,2014,21.4471977778843,21.5292006901332,21.1208128247942,21.5778143746512,"FRE11","Nord",2014,"2014-W26",412,2603472,17.6980294501788,15.8250213560968
"7421","2014-W26-FRE12","FRE12",26,2014,21.2394670758929,21.4111167362758,21.1320155007499,21.460591179984,"FRE12","Pas-de-Calais",2014,"2014-W26",247,1472589,17.1256415620589,16.7731797534818
"7422","2014-W26-FRE21","FRE21",26,2014,21.9506830487932,21.9876014164516,21.9325250898089,21.9909158434187,"FRE21","Aisne",2014,"2014-W26",87,539783,14.9472753189647,16.1175879936938
"7423","2014-W26-FRE22","FRE22",26,2014,22.1909242357527,22.353494644165,22.1026349748884,22.3454734257289,"FRE22","Oise",2014,"2014-W26",87,818680,12.2588947328479,10.6268627546783
"7424","2014-W26-FRE23","FRE23",26,2014,21.5812102726528,21.6854629516602,21.5677896227155,21.6905163356236,"FRE23","Somme",2014,"2014-W26",104,571632,17.4232922399113,18.1935231057743
"7425","2014-W26-FRF11","FRF11",26,2014,23.9237409319196,24.4896597181048,23.3912478855678,24.4626936231341,"FRF11","Bas-Rhin",2014,"2014-W26",162,1112815,15.0088446654564,14.5576758041543
"7426","2014-W26-FRF12","FRF12",26,2014,23.454723903111,24.1518666403634,22.73552104405,24.1427634102958,"FRF12","Haut-Rhin",2014,"2014-W26",105,760134,13.6663458897779,13.8133539612752
"7427","2014-W26-FRF21","FRF21",26,2014,21.7751304081508,21.6201460702079,21.8253378186907,21.6491949898856,"FRF21","Ardennes",2014,"2014-W26",43,279715,13.9247108038172,15.3727901614143
"7428","2014-W26-FRF22","FRF22",26,2014,23.1837526048933,23.2966019766671,23.1662333352225,23.2949172428676,"FRF22","Aube",2014,"2014-W26",45,308094,11.7741402516799,14.6059319558317
"7429","2014-W26-FRF23","FRF23",26,2014,22.4667720794678,22.442172731672,22.4722611563546,22.4405648367746,"FRF23","Marne",2014,"2014-W26",81,570817,13.6378398963978,14.1901870476878
"7430","2014-W26-FRF24","FRF24",26,2014,23.7291940961565,23.7481038229806,23.7204946790423,23.7491953713553,"FRF24","Haute-Marne",2014,"2014-W26",25,180673,10.8373132978891,13.8371533101238
"7431","2014-W26-FRF31","FRF31",26,2014,23.2093778337751,23.1893760136196,23.2473618643625,23.2445411682129,"FRF31","Meurthe-et-Moselle",2014,"2014-W26",116,732153,15.195841771267,15.8436829460509
"7432","2014-W26-FRF32","FRF32",26,2014,22.5217435019357,22.5018593924386,22.5164906638009,22.5066291264125,"FRF32","Meuse",2014,"2014-W26",34,191530,14.484144007451,17.7517882316086
"7433","2014-W26-FRF33","FRF33",26,2014,23.2848273686,23.225902557373,23.356844493321,23.2285483224051,"FRF33","Moselle",2014,"2014-W26",143,1045154,13.5842792685661,13.6821942029596
"7434","2014-W26-FRF34","FRF34",26,2014,22.9019516536167,22.760703768049,22.9894621712821,22.7648792266846,"FRF34","Vosges",2014,"2014-W26",68,373560,14.6064489912188,18.2032337509369
"7435","2014-W26-FRG01","FRG01",26,2014,23.8218560900007,23.911221912929,23.7927690233503,23.9345212663923,"FRG01","Loire-Atlantique",2014,"2014-W26",190,1346592,13.7301138221,14.1096932107127
"7436","2014-W26-FRG02","FRG02",26,2014,23.3853901454381,23.4261984143938,23.376638684954,23.4243311200823,"FRG02","Maine-et-Loire",2014,"2014-W26",126,805888,13.9901869287263,15.6349269377382
"7437","2014-W26-FRG03","FRG03",26,2014,22.7383676256452,22.8430148533412,22.7017097473144,22.8404737200056,"FRG03","Mayenne",2014,"2014-W26",34,307471,8.51017290778913,11.0579534330067
"7438","2014-W26-FRG04","FRG04",26,2014,23.1723967960903,23.3677586146763,23.0928851536342,23.3629561832973,"FRG04","Sarthe",2014,"2014-W26",84,568760,12.4953402308714,14.7689710950137
"7439","2014-W26-FRG05","FRG05",26,2014,23.173059463501,23.1858280726841,23.1628093719483,23.2009435381208,"FRG05","Vendée",2014,"2014-W26",123,662122,14.9964645674263,18.5766369339789
"7440","2014-W26-FRH01","FRH01",26,2014,21.7080429622105,21.5799737657819,21.7680846623012,21.6004723140172,"FRH01","Côtes-d’Armor",2014,"2014-W26",105,597397,12.8392784999729,17.5762516383577
"7441","2014-W26-FRH02","FRH02",26,2014,22.3003728049142,22.0617618560791,22.466272354126,22.0814200810024,"FRH02","Finistère",2014,"2014-W26",174,905855,15.6231381057161,19.2083722008489
"7442","2014-W26-FRH03","FRH03",26,2014,23.1085771833147,23.1407012939453,23.1155531747001,23.1498208727155,"FRH03","Ille-et-Vilaine",2014,"2014-W26",152,1032240,14.7050695690103,14.7252576920096
"7443","2014-W26-FRH04","FRH04",26,2014,22.9509863172259,23.0474025181361,22.8790212358747,23.0415232522147,"FRH04","Morbihan",2014,"2014-W26",118,741051,12.749230492504,15.9233305130146
"7444","2014-W26-FRI11","FRI11",26,2014,24.9992122650146,25.0898761749268,24.9627731868199,25.0822574070522,"FRI11","Dordogne",2014,"2014-W26",79,416350,12.5702788788973,18.9744205596253
