"","ID","NUTSID","iso_week","iso_yr","avg_temp","wgt_temp","wgt_logtemp","wgt_65plstemp","geo_code","geo_lab","year","TIME_PERIOD","death_count_tot","death_pop_an","stn_death","crude_death"
"7627","2015-W28-FRG01","FRG01",28,2015,18.6149060385568,18.6467941829136,18.6329035077776,18.7399302891322,"FRG01","Loire-Atlantique",2015,"2015-W28",207,1365227,14.6915216341205,15.1623136665185
"7628","2015-W28-FRG02","FRG02",28,2015,18.9343321663993,18.903581074306,18.8850040435791,18.9988332475935,"FRG02","Maine-et-Loire",2015,"2015-W28",145,810186,15.2409572115176,17.8971248577487
"7629","2015-W28-FRG03","FRG03",28,2015,17.6371073041643,17.688070161002,17.6764759336199,17.7981845310756,"FRG03","Mayenne",2015,"2015-W28",42,307940,10.6966546613884,13.6390205884263
"7630","2015-W28-FRG04","FRG04",28,2015,18.3670488085066,18.3999591554914,18.41041633061,18.4965444292341,"FRG04","Sarthe",2015,"2015-W28",91,568445,12.8844191249322,16.0085848235098
"7631","2015-W28-FRG05","FRG05",28,2015,19.1170387268066,19.1123542785645,19.1154790605818,19.0470717293876,"FRG05","Vendée",2015,"2015-W28",92,666714,10.308468364988,13.7990202695609
"7632","2015-W28-FRH01","FRH01",28,2015,17.4558368410383,17.474666595459,17.475866317749,17.5397669928414,"FRH01","Côtes-d’Armor",2015,"2015-W28",131,598357,15.636654697606,21.8932844439022
"7633","2015-W28-FRH02","FRH02",28,2015,17.4490647997175,17.4429713657924,17.4500364576067,17.4148859296526,"FRH02","Finistère",2015,"2015-W28",174,907796,15.3133065743071,19.1673019048332
"7634","2015-W28-FRH03","FRH03",28,2015,17.8843397412981,17.8952899660383,17.8868733814785,17.9636229106358,"FRH03","Ille-et-Vilaine",2015,"2015-W28",137,1042884,12.7950056754452,13.1366479876957
"7635","2015-W28-FRH04","FRH04",28,2015,17.5429930005755,17.5474303109305,17.5409578595843,17.6277081625802,"FRH04","Morbihan",2015,"2015-W28",121,744813,12.6109726428192,16.2456885151038
"7636","2015-W28-FRI11","FRI11",28,2015,22.2648688725063,22.2994485582624,22.2740124293736,22.2987406594413,"FRI11","Dordogne",2015,"2015-W28",75,415417,11.6705194736617,18.0541480006837
"7637","2015-W28-FRI12","FRI12",28,2015,22.1737842559815,22.3148626599993,22.2615816933768,22.567960194179,"FRI12","Gironde",2015,"2015-W28",276,1548478,16.6001264896269,17.8239535853916
"7638","2015-W28-FRI13","FRI13",28,2015,22.5333696092878,22.6462576729911,22.7120181492397,22.6478756495884,"FRI13","Landes",2015,"2015-W28",67,403234,12.1663101149445,16.6156623697406
"7639","2015-W28-FRI14","FRI14",28,2015,22.984062739781,23.0384249005999,23.0497035980224,23.1576175689697,"FRI14","Lot-et-Garonne",2015,"2015-W28",76,333417,14.9640189410838,22.7942786360623
"7640","2015-W28-FRI15","FRI15",28,2015,20.3658684321812,NA,NA,21.3937579563686,"FRI15","Pyrénées-Atlantiques",2015,"2015-W28",120,670032,13.2318306340086,17.9095923776775
"7641","2015-W28-FRI21","FRI21",28,2015,21.1012377057757,21.1967056819371,21.177963256836,21.9099358149937,"FRI21","Corrèze",2015,"2015-W28",60,241871,14.2907612362585,24.8066117889288
"7642","2015-W28-FRI22","FRI22",28,2015,20.2809295654297,20.2000593457903,20.2209126608712,20.2640367235456,"FRI22","Creuse",2015,"2015-W28",30,120365,12.9383773810015,24.9241889253521
"7643","2015-W28-FRI23","FRI23",28,2015,21.0912091391427,21.1767158508301,21.1443639482771,21.4814404078892,"FRI23","Haute-Vienne",2015,"2015-W28",94,375795,17.8592978395979,25.0136377546269
"7644","2015-W28-FRI31","FRI31",28,2015,21.17623765128,21.21100125994,21.206466947283,21.2848521641323,"FRI31","Charente",2015,"2015-W28",68,353613,13.577496647775,19.2300622431868
"7645","2015-W28-FRI32","FRI32",28,2015,20.6250675746373,20.5909976959228,20.6005311693464,20.4936106545584,"FRI32","Charente-Maritime",2015,"2015-W28",124,639938,13.2903614906415,19.3768771349724
"7646","2015-W28-FRI33","FRI33",28,2015,20.0257064274379,20.0355968475342,20.044011252267,20.0748419080462,"FRI33","Deux-Sèvres",2015,"2015-W28",62,374435,12.9826971451708,16.5582811435897
"7647","2015-W28-FRI34","FRI34",28,2015,20.4462400163923,20.4530342647008,20.4728804997035,20.3384576525007,"FRI34","Vienne",2015,"2015-W28",63,434887,11.5665802562948,14.4865217861192
"7648","2015-W28-FRJ11","FRJ11",28,2015,23.2276529584612,23.2409024919782,23.3607349395752,24.3673774174281,"FRJ11","Aude",2015,"2015-W28",61,366957,11.878758281375,16.6232010835057
"7649","2015-W28-FRJ12","FRJ12",28,2015,26.0233312334333,25.8954623086112,25.9236602783203,26.7530844552176,"FRJ12","Gard",2015,"2015-W28",126,738189,13.5659522536833,17.0687994537984
"7650","2015-W28-FRJ13","FRJ13",28,2015,25.2522419520787,25.2956981658935,25.3318154471261,26.3874604361398,"FRJ13","Hérault",2015,"2015-W28",205,1120190,15.9449075124995,18.300466885082
"7651","2015-W28-FRJ14","FRJ14",28,2015,20.7179203033447,21.1200403485979,21.1334653581892,21.0193985530308,"FRJ14","Lozère",2015,"2015-W28",13,76309,12.187750193157,17.0359983750278
"7652","2015-W28-FRJ15","FRJ15",28,2015,22.0788519723075,22.5952644348145,23.0123980385917,24.9736080169678,"FRJ15","Pyrénées-Orientales",2015,"2015-W28",96,471038,14.1290326073467,20.3805213167515
"7653","2015-W28-FRJ21","FRJ21",28,2015,19.7509220668248,20.3986552102225,20.4088243756976,21.200758252825,"FRJ21","Ariège",2015,"2015-W28",27,152499,11.2367324257208,17.7050341313714
"7654","2015-W28-FRJ22","FRJ22",28,2015,22.18472971235,22.2557059696743,22.2627176557268,22.4255308423723,"FRJ22","Aveyron",2015,"2015-W28",53,279169,12.1428285224126,18.9849159469712
"7655","2015-W28-FRJ23","FRJ23",28,2015,22.3818225860596,22.7504362378802,22.673999786377,23.6203389848982,"FRJ23","Haute-Garonne",2015,"2015-W28",176,1335103,13.6429635934421,13.1825035222002
"7656","2015-W28-FRJ24","FRJ24",28,2015,22.9138622283935,22.9210453033447,22.9291043962751,22.9582189832415,"FRJ24","Gers",2015,"2015-W28",27,190932,9.22034460646709,14.1411602036327
"7657","2015-W28-FRJ25","FRJ25",28,2015,23.1055769239153,23.1602393559047,23.1600393567766,23.2196878705706,"FRJ25","Lot",2015,"2015-W28",34,173400,10.8385855539149,19.6078431372549
"7658","2015-W28-FRJ26","FRJ26",28,2015,18.7749240057809,18.9963795798165,18.947126524789,20.3439020429339,"FRJ26","Hautes-Pyrénées",2015,"2015-W28",41,228582,12.0486369335084,17.9366704289927
"7659","2015-W28-FRJ27","FRJ27",28,2015,22.7452542441232,22.8367998940604,22.8092577798026,23.2686612265451,"FRJ27","Tarn",2015,"2015-W28",75,386543,13.175014843389,19.4027572611585
"7660","2015-W28-FRJ28","FRJ28",28,2015,23.6128447396415,23.6397179194859,23.6462255205427,23.8718686785017,"FRJ28","Tarn-et-Garonne",2015,"2015-W28",35,255274,11.25536194791,13.7107578523469
"7661","2015-W28-FRK11","FRK11",28,2015,21.9395732879639,21.9241608210972,21.9127687726702,22.1189204624721,"FRK11","Allier",2015,"2015-W28",96,341613,17.8190451821663,28.1019750419334
"7662","2015-W28-FRK12","FRK12",28,2015,19.6722289494106,19.6663717542376,19.6683876855033,20.0324491773333,"FRK12","Cantal",2015,"2015-W28",41,146219,17.6671474057615,28.0401315834467
"7663","2015-W28-FRK13","FRK13",28,2015,20.9882839747837,21.1287749154227,21.2218715122768,21.7864112854004,"FRK13","Haute-Loire",2015,"2015-W28",52,227034,16.7381082521185,22.9040584229675
"7664","2015-W28-FRK14","FRK14",28,2015,20.9364991869245,21.0471060616629,21.0114710671561,22.5201440538679,"FRK14","Puy-de-Dôme",2015,"2015-W28",114,647501,14.7809367001817,17.6061504152117
"7665","2015-W28-FRK21","FRK21",28,2015,22.9855668204171,22.8903980255127,22.8610003335135,23.5526534489223,"FRK21","Ain",2015,"2015-W28",85,631877,13.2500794873698,13.4519851173567
"7666","2015-W28-FRK22","FRK22",28,2015,23.9886343819755,23.8025597163609,23.9173055376325,25.1370726994106,"FRK22","Ardèche",2015,"2015-W28",54,324209,11.9121620621562,16.6559225684666
"7667","2015-W28-FRK23","FRK23",28,2015,23.2484237125942,23.3389655521938,23.3746893746512,24.9691903250558,"FRK23","Drôme",2015,"2015-W28",82,504637,13.8622011268027,16.2493039551202
"7668","2015-W28-FRK24","FRK24",28,2015,21.1689417702811,21.3277470724923,21.2702399662563,22.8367467607771,"FRK24","Isère",2015,"2015-W28",189,1251060,14.8196391078607,15.1071891036401
"7669","2015-W28-FRK25","FRK25",28,2015,22.5436431339809,22.5140372685024,22.5416772024972,23.1208744049072,"FRK25","Loire",2015,"2015-W28",165,759411,16.7931985221394,21.7273650236828
"7670","2015-W28-FRK26","FRK26",28,2015,23.9590832846505,24.2127372196742,24.0471924373082,25.1877776554653,"FRK26","Rhône",2015,"2015-W28",293,1821995,16.3240002766051,16.0812735490493
"7671","2015-W28-FRK27","FRK27",28,2015,17.4582699366978,19.1494174684797,19.6807197843279,20.8619052342006,"FRK27","Savoie",2015,"2015-W28",73,428204,14.9446364478159,17.0479491083689
"7672","2015-W28-FRK28","FRK28",28,2015,19.9627677372524,NA,NA,21.6692534855434,"FRK28","Haute-Savoie",2015,"2015-W28",133,793938,17.9759978337412,16.7519378087458
"7673","2015-W28-FRL01","FRL01",28,2015,21.7033380780901,21.7388676234654,21.6430928366525,23.3756471361433,"FRL01","Alpes-de-Haute-Provence",2015,"2015-W28",31,161799,13.4046434692112,19.1595745338352
"7674","2015-W28-FRL02","FRL02",28,2015,18.6045270647322,NA,NA,20.6311986105783,"FRL02","Hautes-Alpes",2015,"2015-W28",30,140916,16.024105995679,21.289278719237
"7675","2015-W28-FRL03","FRL03",28,2015,22.9685328347342,NA,NA,25.3812582833426,"FRL03","Alpes-Maritimes",2015,"2015-W28",229,1082440,14.7670720006854,21.1559070248697
"7676","2015-W28-FRL04","FRL04",28,2015,26.0200576782227,25.9001742771694,25.8943802969796,25.9448253086635,"FRL04","Bouches-du-Rhône",2015,"2015-W28",324,2016622,14.134214919149,16.0664715549072
"7677","2015-W28-FRL05","FRL05",28,2015,25.3716937473842,25.3983088902065,25.4571726662772,25.7924450465611,"FRL05","Var",2015,"2015-W28",205,1048652,13.6512858986326,19.5489065962779
"7678","2015-W28-FRL06","FRL06",28,2015,25.1492325919015,24.8529115404402,25.0454346793039,26.1686161586217,"FRL06","Vaucluse",2015,"2015-W28",112,557548,16.7005380688881,20.0879565526197
"7679","2015-W28-FRM01","FRM01",28,2015,24.8398824419294,24.8380546569824,24.8857683454241,25.628870010376,"FRM01","Corse-du-Sud",2015,"2015-W28",23,152730,11.6369560789883,15.0592548942578
"7680","2015-W28-FRM02","FRM02",28,2015,24.4811540331159,24.8843552725656,24.7545732770647,25.4773167201451,"FRM02","Haute-Corse",2015,"2015-W28",28,174553,13.549741611209,16.0409732287615
"7681","2015-W29-FR101","FR101",29,2015,23.5618839263916,23.5686555589948,23.566684450422,23.5727664402553,"FR101","Paris",2015,"2015-W29",271,2206488,12.7516064346458,12.2819611980668
"7682","2015-W29-FR102","FR102",29,2015,22.6307089669364,22.6654221670968,22.6427753993443,22.7802034105573,"FR102","Seine-et-Marne",2015,"2015-W29",129,1390121,11.8903134652447,9.27976773244919
"7683","2015-W29-FR103","FR103",29,2015,22.0694492885045,22.2128007071359,22.1247817448207,22.3987007141113,"FR103","Yvelines",2015,"2015-W29",121,1427291,9.30902349217219,8.47759847151001
"7684","2015-W29-FR104","FR104",29,2015,22.6860049111503,22.9606985364642,22.8065577915737,23.2254873003278,"FR104","Essonne",2015,"2015-W29",120,1276233,11.1845724482086,9.40267176918321
"7685","2015-W29-FR105","FR105",29,2015,23.094527380807,23.1207665034703,23.1018829345703,23.1284228733608,"FR105","Hauts-de-Seine",2015,"2015-W29",181,1601569,12.2846515876505,11.3014175474176
"7686","2015-W29-FR106","FR106",29,2015,23.1874098096575,23.2477261679513,23.2243924822126,23.2549304962158,"FR106","Seine-Saint-Denis",2015,"2015-W29",146,1592663,13.2816337708517,9.16703659217298
"7687","2015-W29-FR107","FR107",29,2015,23.4603685651507,23.5442218780518,23.4863820757185,23.5640825544085,"FR107","Val-de-Marne",2015,"2015-W29",142,1372389,11.5316206892113,10.3469205888418
"7688","2015-W29-FR108","FR108",29,2015,22.1848741258894,22.4509449005127,22.2771241324289,22.6711390359061,"FR108","Val-d'Oise",2015,"2015-W29",109,1215390,11.7336206122173,8.96831469733995
"7689","2015-W29-FRB01","FRB01",29,2015,23.1310708182199,23.1117523738316,23.1094485691615,23.1797319139753,"FRB01","Cher",2015,"2015-W29",67,308992,15.882179800904,21.6834092792046
"7690","2015-W29-FRB02","FRB02",29,2015,21.7284363337926,21.7372725350516,21.7309074401856,21.8257601601737,"FRB02","Eure-et-Loir",2015,"2015-W29",68,434035,13.1461958321349,15.66693930213
"7691","2015-W29-FRB03","FRB03",29,2015,23.2177252088274,23.2211235591343,23.2176064082554,23.2025718688965,"FRB03","Indre",2015,"2015-W29",52,224200,14.9711800498923,23.1935771632471
"7692","2015-W29-FRB04","FRB04",29,2015,22.5628915514265,22.5629182543073,22.5608553205218,22.6649028233119,"FRB04","Indre-et-Loire",2015,"2015-W29",93,604966,12.5179754822842,15.3727647504157
"7693","2015-W29-FRB05","FRB05",29,2015,22.2293346949986,22.229942049299,22.2336436680385,22.2531939915248,"FRB05","Loir-et-Cher",2015,"2015-W29",58,333050,12.4219057957031,17.4148025821949
"7694","2015-W29-FRB06","FRB06",29,2015,22.5012122562953,22.4958141871861,22.4997016361782,22.4818537575858,"FRB06","Loiret",2015,"2015-W29",109,673349,14.4707703556594,16.1877421663951
"7695","2015-W29-FRC11","FRC11",29,2015,24.1145670754569,24.3282666887556,24.345265524728,24.9258733476911,"FRC11","Côte-d’Or",2015,"2015-W29",100,533147,16.0325812567386,18.7565530707291
"7696","2015-W29-FRC12","FRC12",29,2015,23.2171995980399,23.159375326974,23.1688657488142,23.0818971906389,"FRC12","Nièvre",2015,"2015-W29",53,211747,15.7792341425441,25.0298705530657
"7697","2015-W29-FRC13","FRC13",29,2015,24.4801112583706,24.4564737592425,24.4714426313128,24.7124290466309,"FRC13","Saône-et-Loire",2015,"2015-W29",117,555408,14.4350452622346,21.0655950220379
"7698","2015-W29-FRC14","FRC14",29,2015,23.4023927961077,23.367591040475,23.3674430847168,23.4604475838797,"FRC14","Yonne",2015,"2015-W29",80,340903,17.7408954493859,23.4670859452689
"7699","2015-W29-FRC21","FRC21",29,2015,22.4708799634661,NA,NA,23.4486503601074,"FRC21","Doubs",2015,"2015-W29",94,536959,16.2638361456663,17.5059920776074
"7700","2015-W29-FRC22","FRC22",29,2015,22.9948602403913,22.7179333823068,22.9188927241734,23.4918052128383,"FRC22","Jura",2015,"2015-W29",54,260587,15.545951717501,20.7224458626102
"7701","2015-W29-FRC23","FRC23",29,2015,24.2238764081683,24.1364334651402,24.1491227831159,24.1632676805769,"FRC23","Haute-Saône",2015,"2015-W29",44,237706,15.4707567262881,18.5102605739864
"7702","2015-W29-FRC24","FRC24",29,2015,23.3178054264614,23.3094817570278,23.3100139072963,23.4119919368199,"FRC24","Territoire de Belfort",2015,"2015-W29",19,144483,12.4713331038147,13.1503360256916
"7703","2015-W29-FRD11","FRD11",29,2015,19.8819089617048,19.9404168810163,19.9161995479039,19.8644354684012,"FRD11","Calvados",2015,"2015-W29",125,693579,14.9684897290346,18.0224603109379
"7704","2015-W29-FRD12","FRD12",29,2015,19.0958232879639,19.0279363904681,19.0686378479004,18.9621530260359,"FRD12","Manche",2015,"2015-W29",96,499287,13.5895641915668,19.2274182984936
"7705","2015-W29-FRD13","FRD13",29,2015,20.531033379691,20.4425182342529,20.4122110094343,20.5056048801967,"FRD13","Orne",2015,"2015-W29",47,286618,11.6853079084372,16.3981327062501
"7706","2015-W29-FRD21","FRD21",29,2015,20.7805320194789,20.6911424909319,20.7323679242815,20.9434770856585,"FRD21","Eure",2015,"2015-W29",74,601948,11.9618959126875,12.2934206941463
"7707","2015-W29-FRD22","FRD22",29,2015,19.3420543670654,19.411071232387,19.3815332140241,19.6761703491211,"FRD22","Seine-Maritime",2015,"2015-W29",225,1257699,16.6075804623143,17.88981306338
"7708","2015-W29-FRE11","FRE11",29,2015,19.7062386104039,19.7088603973389,19.71237046378,19.7643353598458,"FRE11","Nord",2015,"2015-W29",382,2605238,15.7869476605096,14.6627678546068
"7709","2015-W29-FRE12","FRE12",29,2015,18.8192046029227,18.8702370779855,18.8359181540353,19.2529179709298,"FRE12","Pas-de-Calais",2015,"2015-W29",263,1472648,18.1005025281335,17.8589859898632
"7710","2015-W29-FRE21","FRE21",29,2015,21.2320619310652,21.1633687700544,21.1633736746652,21.228664125715,"FRE21","Aisne",2015,"2015-W29",86,538659,14.9716166684714,15.9655737674484
"7711","2015-W29-FRE22","FRE22",29,2015,21.4074333735875,21.4808793749128,21.4311828613281,21.7024064745222,"FRE22","Oise",2015,"2015-W29",97,821552,13.2197201013888,11.8069215338773
"7712","2015-W29-FRE23","FRE23",29,2015,19.8170367649624,19.7757908957345,19.7310295104981,19.9770856584821,"FRE23","Somme",2015,"2015-W29",91,571879,14.8375180838935,15.9124570057652
"7713","2015-W29-FRF11","FRF11",29,2015,23.9180559430803,23.9596590314593,23.8928465162005,24.4781096322196,"FRF11","Bas-Rhin",2015,"2015-W29",160,1116658,14.4028514107954,14.3284694149865
"7714","2015-W29-FRF12","FRF12",29,2015,23.6969359261649,23.627861567906,23.6437448774065,24.0666939871652,"FRF12","Haut-Rhin",2015,"2015-W29",121,762607,15.0146612437056,15.8666259292139
"7715","2015-W29-FRF21","FRF21",29,2015,21.1435372488839,20.8756847381592,20.7600056784493,20.8448371887207,"FRF21","Ardennes",2015,"2015-W29",43,277752,13.2801149706096,15.4814366773237
"7716","2015-W29-FRF22","FRF22",29,2015,23.4367776598249,23.4489310128348,23.4618936266218,23.4811164311,"FRF22","Aube",2015,"2015-W29",56,309056,15.2644779128055,18.1196935183268
"7717","2015-W29-FRF23","FRF23",29,2015,22.4617824554443,22.4368337903704,22.4807821001325,22.2598258427211,"FRF23","Marne",2015,"2015-W29",101,572293,16.7746420430566,17.6483025303472
"7718","2015-W29-FRF24","FRF24",29,2015,23.1659919193813,23.1649834769113,23.1646698543004,23.2684459686279,"FRF24","Haute-Marne",2015,"2015-W29",32,179154,14.048442669984,17.8617278989026
"7719","2015-W29-FRF31","FRF31",29,2015,23.0679670061384,23.0475662776402,23.0213642120361,23.2468373434884,"FRF31","Meurthe-et-Moselle",2015,"2015-W29",137,734403,17.6249360523299,18.654607892397
"7720","2015-W29-FRF32","FRF32",29,2015,22.4134701320103,22.4342128208705,22.4226215907506,22.4627222333636,"FRF32","Meuse",2015,"2015-W29",35,190626,14.5539945608006,18.3605594200162
"7721","2015-W29-FRF33","FRF33",29,2015,22.9057252066476,22.8395900726318,22.8462137494768,22.8826313018799,"FRF33","Moselle",2015,"2015-W29",155,1044486,14.455049786328,14.8398350959228
"7722","2015-W29-FRF34","FRF34",29,2015,23.0654986245292,22.8745201655797,22.9147834777832,22.9890234810965,"FRF34","Vosges",2015,"2015-W29",66,372016,13.9849537701105,17.7411724226915
"7723","2015-W29-FRG01","FRG01",29,2015,21.5103931427002,21.5114424569266,21.499180657523,21.6289604731968,"FRG01","Loire-Atlantique",2015,"2015-W29",205,1365227,14.4077872311408,15.0158178823009
"7724","2015-W29-FRG02","FRG02",29,2015,22.0359513419015,22.0206614903041,22.0034067971366,22.0951080322266,"FRG02","Maine-et-Loire",2015,"2015-W29",126,810186,13.5573027856141,15.5519843591472
"7725","2015-W29-FRG03","FRG03",29,2015,20.9894578116281,21.0296848842076,21.0216939108712,21.1111232212611,"FRG03","Mayenne",2015,"2015-W29",50,307940,12.2731859095025,16.2369292719361
"7726","2015-W29-FRG04","FRG04",29,2015,21.8094179970877,21.8533139910017,21.858530317034,22.0032457624163,"FRG04","Sarthe",2015,"2015-W29",89,568445,12.6398207407037,15.6567477944216
"7727","2015-W29-FRG05","FRG05",29,2015,21.3208383832659,21.3223130362374,21.3262500762939,21.2456697736468,"FRG05","Vendée",2015,"2015-W29",123,666714,14.1558060577604,18.4486901429998
"7728","2015-W29-FRH01","FRH01",29,2015,19.216233934675,19.2529555729457,19.2615852355957,19.3506766727992,"FRH01","Côtes-d’Armor",2015,"2015-W29",115,598357,13.7405192139685,19.219295504189
"7729","2015-W29-FRH02","FRH02",29,2015,18.4999226161412,18.4892678941999,18.493537902832,18.4313746861049,"FRH02","Finistère",2015,"2015-W29",165,907796,14.1002527696976,18.1758897373419
"7730","2015-W29-FRH03","FRH03",29,2015,20.9963724953788,21.0089778900147,20.9989223480225,21.0991126469203,"FRH03","Ille-et-Vilaine",2015,"2015-W29",157,1042884,14.4982358847968,15.0544068180162
"7731","2015-W29-FRH04","FRH04",29,2015,19.7535727364676,19.7611598968506,19.7584111349923,19.8372344970703,"FRH04","Morbihan",2015,"2015-W29",135,744813,13.8726777997941,18.1253549548679
"7732","2015-W29-FRI11","FRI11",29,2015,23.9708385467529,23.9999433244978,23.9743003845215,23.9942381722586,"FRI11","Dordogne",2015,"2015-W29",82,415417,11.8298275384298,19.7392018140808
"7733","2015-W29-FRI12","FRI12",29,2015,23.2715236118862,23.4230308532715,23.3845879690988,23.7471370697021,"FRI12","Gironde",2015,"2015-W29",240,1548478,14.0109211613471,15.4990900742536
"7734","2015-W29-FRI13","FRI13",29,2015,23.2708129882812,23.4891913277762,23.5587490626744,23.2674628666469,"FRI13","Landes",2015,"2015-W29",69,403234,12.4583647715401,17.1116522912254
"7735","2015-W29-FRI14","FRI14",29,2015,24.3724297114781,24.4575674874442,24.4801139831543,24.556345803397,"FRI14","Lot-et-Garonne",2015,"2015-W29",51,333417,10.1967701161879,15.2961606636734
"7736","2015-W29-FRI15","FRI15",29,2015,22.0430161612375,NA,NA,22.6695003509521,"FRI15","Pyrénées-Atlantiques",2015,"2015-W29",133,670032,14.5307366111023,19.8497982185925
"7737","2015-W29-FRI21","FRI21",29,2015,23.2006462642125,23.275764465332,23.2598710741316,23.8868705204555,"FRI21","Corrèze",2015,"2015-W29",63,241871,15.0746072312402,26.0469423783752
"7738","2015-W29-FRI22","FRI22",29,2015,22.376526423863,22.289605821882,22.3153893607003,22.4079562595912,"FRI22","Creuse",2015,"2015-W29",32,120365,14.5215377357105,26.5858015203755
"7739","2015-W29-FRI23","FRI23",29,2015,23.1284743717738,23.166729245867,23.1441636766706,23.4014805385045,"FRI23","Haute-Vienne",2015,"2015-W29",86,375795,17.2190584891239,22.8848175201905
"7740","2015-W29-FRI31","FRI31",29,2015,23.4326308114188,23.4558762141637,23.4553993770054,23.5658792768206,"FRI31","Charente",2015,"2015-W29",85,353613,17.0471362808821,24.0375778039835
"7741","2015-W29-FRI32","FRI32",29,2015,22.4319697788783,22.2995986938477,22.3352860042027,22.0791936601911,"FRI32","Charente-Maritime",2015,"2015-W29",128,639938,13.7090487539154,20.0019376877135
"7742","2015-W29-FRI33","FRI33",29,2015,22.3307260785784,22.3152528490339,22.3169656481062,22.3537826538086,"FRI33","Deux-Sèvres",2015,"2015-W29",42,374435,8.53148007845125,11.2169001295285
"7743","2015-W29-FRI34","FRI34",29,2015,22.9011938912528,22.8858623504639,22.9042688097273,22.7228788648333,"FRI34","Vienne",2015,"2015-W29",62,434887,11.3417436570899,14.2565769958633
"7744","2015-W29-FRJ11","FRJ11",29,2015,24.5248846326555,24.5197571345738,24.645165852138,25.5172511509487,"FRJ11","Aude",2015,"2015-W29",82,366957,15.7721400491219,22.3459424401224
"7745","2015-W29-FRJ12","FRJ12",29,2015,26.6459375108991,26.5619806562151,26.5844413212368,27.1932375771659,"FRJ12","Gard",2015,"2015-W29",112,738189,12.4188957118494,15.1722661811541
"7746","2015-W29-FRJ13","FRJ13",29,2015,25.8922808510917,25.8949721200126,25.9300193786621,26.6662063598633,"FRJ13","Hérault",2015,"2015-W29",208,1120190,15.9244396578825,18.5682785955954
"7747","2015-W29-FRJ14","FRJ14",29,2015,22.0234895433698,22.4508716038295,22.4833788190569,22.3530902862549,"FRJ14","Lozère",2015,"2015-W29",14,76309,12.1519187031568,18.3464597884915
"7748","2015-W29-FRJ15","FRJ15",29,2015,22.8557210649763,23.5464728219169,23.983608518328,25.9948229108538,"FRJ15","Pyrénées-Orientales",2015,"2015-W29",95,471038,14.0348369170534,20.168224219702
"7749","2015-W29-FRJ21","FRJ21",29,2015,20.6077570234026,21.3908061981201,21.4369250706264,22.4361615862165,"FRJ21","Ariège",2015,"2015-W29",31,152499,13.4466382871102,20.3280021508338
"7750","2015-W29-FRJ22","FRJ22",29,2015,23.7332395826067,23.7653579711914,23.7733118874686,23.9724499838693,"FRJ22","Aveyron",2015,"2015-W29",60,279169,13.9107889871554,21.4923576758164
"7751","2015-W29-FRJ23","FRJ23",29,2015,23.7518637520926,24.1415459769113,24.056693485805,25.0736487252372,"FRJ23","Haute-Garonne",2015,"2015-W29",170,1335103,12.9632314354251,12.7330999930342
"7752","2015-W29-FRJ24","FRJ24",29,2015,24.247720173427,24.2584721701486,24.26633644104,24.2879867553711,"FRJ24","Gers",2015,"2015-W29",41,190932,13.05767978876,21.4736136425534
"7753","2015-W29-FRJ25","FRJ25",29,2015,25.034740447998,25.0863985334124,25.0851778302874,25.1490031651088,"FRJ25","Lot",2015,"2015-W29",41,173400,15.4570771834256,23.6447520184544
"7754","2015-W29-FRJ26","FRJ26",29,2015,20.2026615142822,20.4838409423828,20.4197374071394,21.987861088344,"FRJ26","Hautes-Pyrénées",2015,"2015-W29",45,228582,12.367414771209,19.6865894952358
"7755","2015-W29-FRJ27","FRJ27",29,2015,24.4908316476004,24.5594542367118,24.5367853982108,25.0227350507464,"FRJ27","Tarn",2015,"2015-W29",84,386543,14.4703268271909,21.7310881324976
"7756","2015-W29-FRJ28","FRJ28",29,2015,25.1497342245919,25.1576728820801,25.1699916294643,25.3275255475725,"FRJ28","Tarn-et-Garonne",2015,"2015-W29",41,255274,12.91145143875,16.0611734841778
"7757","2015-W29-FRK11","FRK11",29,2015,23.8158686501639,23.7978398459298,23.797361101423,23.9330201830183,"FRK11","Allier",2015,"2015-W29",77,341613,16.0682866487455,22.5401258148841
"7758","2015-W29-FRK12","FRK12",29,2015,21.6886054447719,21.7065576825823,21.7123663766043,22.120911189488,"FRK12","Cantal",2015,"2015-W29",34,146219,12.8851927189342,23.2527920448095
"7759","2015-W29-FRK13","FRK13",29,2015,21.8077487945557,21.9653184073312,22.0598504202706,22.5619177137103,"FRK13","Haute-Loire",2015,"2015-W29",47,227034,15.4242281391129,20.7017451130668
"7760","2015-W29-FRK14","FRK14",29,2015,22.5962505340576,22.7035334450858,22.6608690534319,23.968429837908,"FRK14","Puy-de-Dôme",2015,"2015-W29",125,647501,16.0975776740455,19.3049894903637
"7761","2015-W29-FRK21","FRK21",29,2015,24.0797282627651,23.9911098480225,23.9672361101423,24.5493515559605,"FRK21","Ain",2015,"2015-W29",79,631877,12.2019620484127,12.5024332267198
"7762","2015-W29-FRK22","FRK22",29,2015,24.7387698037284,24.5743844168527,24.6812362670899,25.8073746817453,"FRK22","Ardèche",2015,"2015-W29",62,324209,13.7540192498921,19.1234666526839
"7763","2015-W29-FRK23","FRK23",29,2015,24.1195825849261,24.2327853611537,24.261695589338,25.7278352464948,"FRK23","Drôme",2015,"2015-W29",98,504637,16.8258236136067,19.4198998488022
"7764","2015-W29-FRK24","FRK24",29,2015,22.1918318612235,22.3675376347133,22.3101967402867,23.8250961303711,"FRK24","Isère",2015,"2015-W29",154,1251060,11.9118807071929,12.3095614918549
